Date,Time,Datetime,Spot Price (NSW),Spot Price (SA),Gunning Wind Farm NSW (47 MW) - Output (MWh),Lake Bonney Wind Farm SA (159 MW) - Output (MWh)
15/02/2015,12:30:00 AM,15/02/2015 0:30,24.51,22,1.5,34.75
15/02/2015,1:00:00 AM,15/02/2015 1:00,22.51,19.76,3.915,27
15/02/2015,1:30:00 AM,15/02/2015 1:30,20.21,17.28,9,29.665
15/02/2015,2:00:00 AM,15/02/2015 2:00,19.2,16.58,11.5,22.415
15/02/2015,2:30:00 AM,15/02/2015 2:30,18.49,14.81,8.915,19.665
15/02/2015,3:00:00 AM,15/02/2015 3:00,19.16,14.5,6.75,20.665
15/02/2015,3:30:00 AM,15/02/2015 3:30,16.07,11.63,5.25,23.835
15/02/2015,4:00:00 AM,15/02/2015 4:00,16.65,9.05,2.585,33
15/02/2015,4:30:00 AM,15/02/2015 4:30,18.96,11.53,1.915,40.915
15/02/2015,5:00:00 AM,15/02/2015 5:00,18.36,13.87,1.75,43.835
15/02/2015,5:30:00 AM,15/02/2015 5:30,18.96,13.47,0.585,50.75
15/02/2015,6:00:00 AM,15/02/2015 6:00,18.96,10.11,0,54.25
15/02/2015,6:30:00 AM,15/02/2015 6:30,18.96,8.44,0,60
15/02/2015,7:00:00 AM,15/02/2015 7:00,19.82,11.81,0,59
15/02/2015,7:30:00 AM,15/02/2015 7:30,24.36,12.67,0,52.665
15/02/2015,8:00:00 AM,15/02/2015 8:00,25.38,13.75,0,48.335
15/02/2015,8:30:00 AM,15/02/2015 8:30,26.27,19.5,0,48
15/02/2015,9:00:00 AM,15/02/2015 9:00,27.56,21.98,0,38
15/02/2015,9:30:00 AM,15/02/2015 9:30,28.01,22.7,0,27.75
15/02/2015,10:00:00 AM,15/02/2015 10:00,28.18,23.98,0,33.665
15/02/2015,10:30:00 AM,15/02/2015 10:30,28.93,25.02,0,19.25
15/02/2015,11:00:00 AM,15/02/2015 11:00,29.63,26.28,0,14.665
15/02/2015,11:30:00 AM,15/02/2015 11:30,33.32,32.66,0,6.085
15/02/2015,12:00:00 PM,15/02/2015 12:00,32.72,35.81,0,5.5
15/02/2015,12:30:00 PM,15/02/2015 12:30,33,38.34,0,5.75
15/02/2015,1:00:00 PM,15/02/2015 13:00,35.24,40.78,0.165,3.75
15/02/2015,1:30:00 PM,15/02/2015 13:30,34.97,41.06,0.5,1.585
15/02/2015,2:00:00 PM,15/02/2015 14:00,37.38,44.63,0,2.75
15/02/2015,2:30:00 PM,15/02/2015 14:30,32.42,45.65,0,48.25
15/02/2015,3:00:00 PM,15/02/2015 15:00,33.21,47.49,0.5,57
15/02/2015,3:30:00 PM,15/02/2015 15:30,34.71,48.7,0.915,50.75
15/02/2015,4:00:00 PM,15/02/2015 16:00,41.14,46.75,0.085,39.085
15/02/2015,4:30:00 PM,15/02/2015 16:30,126.33,44.08,0.085,19.75
15/02/2015,5:00:00 PM,15/02/2015 17:00,83.74,27.18,0,17.085
15/02/2015,5:30:00 PM,15/02/2015 17:30,170.73,39.41,0,15.25
15/02/2015,6:00:00 PM,15/02/2015 18:00,64.83,35.68,0.25,12.25
15/02/2015,6:30:00 PM,15/02/2015 18:30,85.38,17.33,4.835,16.415
15/02/2015,7:00:00 PM,15/02/2015 19:00,37.56,42.5,12.915,7.75
15/02/2015,7:30:00 PM,15/02/2015 19:30,42.81,42.97,12.915,6.835
15/02/2015,8:00:00 PM,15/02/2015 20:00,42.75,41.55,10.835,6.165
15/02/2015,8:30:00 PM,15/02/2015 20:30,39.06,39.1,10.165,11
15/02/2015,9:00:00 PM,15/02/2015 21:00,34.04,31.94,10.915,17.5
15/02/2015,9:30:00 PM,15/02/2015 21:30,33.33,30.86,11.75,21.835
15/02/2015,10:00:00 PM,15/02/2015 22:00,31.28,27.3,10.835,17.415
15/02/2015,10:30:00 PM,15/02/2015 22:30,35,28.46,10.415,17
15/02/2015,11:00:00 PM,15/02/2015 23:00,34.06,28.33,9.25,14.835
15/02/2015,11:30:00 PM,15/02/2015 23:30,33.55,28.87,8.335,11.915
16/02/2015,12:00:00 AM,16/02/2015 0:00,30.02,27.05,7.835,9.665
16/02/2015,12:30:00 AM,16/02/2015 0:30,31.16,26.99,7.5,9.085
16/02/2015,1:00:00 AM,16/02/2015 1:00,29.72,25.81,6.585,10.915
16/02/2015,1:30:00 AM,16/02/2015 1:30,29.02,24.58,6.165,16.665
16/02/2015,2:00:00 AM,16/02/2015 2:00,28.47,23.82,3.75,12.335
16/02/2015,2:30:00 AM,16/02/2015 2:30,28.91,23.71,1.835,7.5
16/02/2015,3:00:00 AM,16/02/2015 3:00,27.99,22.72,0.085,6.25
16/02/2015,3:30:00 AM,16/02/2015 3:30,28.06,22.96,0.75,5.835
16/02/2015,4:00:00 AM,16/02/2015 4:00,29.02,23.62,3.665,8
16/02/2015,4:30:00 AM,16/02/2015 4:30,29.42,23.82,4.085,8.75
16/02/2015,5:00:00 AM,16/02/2015 5:00,32.96,26.67,6.915,8.335
16/02/2015,5:30:00 AM,16/02/2015 5:30,41.95,34.52,5,10.25
16/02/2015,6:00:00 AM,16/02/2015 6:00,38.76,33.97,4.085,14.585
16/02/2015,6:30:00 AM,16/02/2015 6:30,42.32,42.65,4.835,15.665
16/02/2015,7:00:00 AM,16/02/2015 7:00,45.28,44.34,6.5,9
16/02/2015,7:30:00 AM,16/02/2015 7:30,43.03,42.89,3.835,4.75
16/02/2015,8:00:00 AM,16/02/2015 8:00,42.69,41.58,0.665,2.25
16/02/2015,8:30:00 AM,16/02/2015 8:30,41.35,39.82,0,4.335
16/02/2015,9:00:00 AM,16/02/2015 9:00,41.18,40.59,0,3.335
16/02/2015,9:30:00 AM,16/02/2015 9:30,36.69,37.24,0,6.165
16/02/2015,10:00:00 AM,16/02/2015 10:00,35.38,35.36,0,14.75
16/02/2015,10:30:00 AM,16/02/2015 10:30,35.59,34.87,0,6.75
16/02/2015,11:00:00 AM,16/02/2015 11:00,35.78,34.26,0,8.585
16/02/2015,11:30:00 AM,16/02/2015 11:30,35.02,33.64,0,13.665
16/02/2015,12:00:00 PM,16/02/2015 12:00,37.22,35.56,0,11.25
16/02/2015,12:30:00 PM,16/02/2015 12:30,42.01,39.41,0.085,13.585
16/02/2015,1:00:00 PM,16/02/2015 13:00,41.71,40.37,0.335,15.085
16/02/2015,1:30:00 PM,16/02/2015 13:30,41.95,40.79,0,17.335
16/02/2015,2:00:00 PM,16/02/2015 14:00,43.63,39.07,0,15.835
16/02/2015,2:30:00 PM,16/02/2015 14:30,40.49,34.57,0,14.5
16/02/2015,3:00:00 PM,16/02/2015 15:00,41.96,39.92,0,17.085
16/02/2015,3:30:00 PM,16/02/2015 15:30,44.57,43.34,0,9.085
16/02/2015,4:00:00 PM,16/02/2015 16:00,48.79,45.37,0,13.335
16/02/2015,4:30:00 PM,16/02/2015 16:30,48.12,45.18,0,16.165
16/02/2015,5:00:00 PM,16/02/2015 17:00,58.61,50.23,0,15.585
16/02/2015,5:30:00 PM,16/02/2015 17:30,45.65,43.23,0,13.835
16/02/2015,6:00:00 PM,16/02/2015 18:00,39.53,40.18,0,15.75
16/02/2015,6:30:00 PM,16/02/2015 18:30,32.42,32.5,0,12.415
16/02/2015,7:00:00 PM,16/02/2015 19:00,35.84,35.41,1.75,11.335
16/02/2015,7:30:00 PM,16/02/2015 19:30,43.08,39.9,6.915,9.5
16/02/2015,8:00:00 PM,16/02/2015 20:00,42.64,37.76,6.085,6.585
16/02/2015,8:30:00 PM,16/02/2015 20:30,42.2,38.7,5.5,2.915
16/02/2015,9:00:00 PM,16/02/2015 21:00,34.15,32.29,4.915,3.25
16/02/2015,9:30:00 PM,16/02/2015 21:30,33.74,30.23,6.665,2.915
16/02/2015,10:00:00 PM,16/02/2015 22:00,31.67,27.72,6.665,3.335
16/02/2015,10:30:00 PM,16/02/2015 22:30,35.14,29.11,7.835,3.25
16/02/2015,11:00:00 PM,16/02/2015 23:00,33.91,28.24,8.335,2.915
16/02/2015,11:30:00 PM,16/02/2015 23:30,40.77,32.46,11.25,3
17/02/2015,12:00:00 AM,17/02/2015 0:00,37.1,32.05,10.415,2
17/02/2015,12:30:00 AM,17/02/2015 0:30,30.04,25.23,10,1.835
17/02/2015,1:00:00 AM,17/02/2015 1:00,30.24,26.11,10.5,1.25
17/02/2015,1:30:00 AM,17/02/2015 1:30,31.8,26.53,7.75,1.415
17/02/2015,2:00:00 AM,17/02/2015 2:00,28.69,23.9,7.915,2.415
17/02/2015,2:30:00 AM,17/02/2015 2:30,30.74,25.55,10.835,2.25
17/02/2015,3:00:00 AM,17/02/2015 3:00,31.06,25.62,10.335,2.25
17/02/2015,3:30:00 AM,17/02/2015 3:30,28.89,23.91,10,3.835
17/02/2015,4:00:00 AM,17/02/2015 4:00,28.48,23.95,12.415,5.165
17/02/2015,4:30:00 AM,17/02/2015 4:30,34.12,29.12,11.165,4.25
17/02/2015,5:00:00 AM,17/02/2015 5:00,35.61,30.77,10.085,1.5
17/02/2015,5:30:00 AM,17/02/2015 5:30,42.69,37.52,10.25,3.335
17/02/2015,6:00:00 AM,17/02/2015 6:00,41.78,42,3.335,2.5
17/02/2015,6:30:00 AM,17/02/2015 6:30,46.37,48.73,1.915,3.335
17/02/2015,7:00:00 AM,17/02/2015 7:00,48.15,51.04,1.585,3.75
17/02/2015,7:30:00 AM,17/02/2015 7:30,38.45,40.58,2.835,3.085
17/02/2015,8:00:00 AM,17/02/2015 8:00,37.49,38.91,3.335,2.335
17/02/2015,8:30:00 AM,17/02/2015 8:30,39.4,40.34,3.415,7
17/02/2015,9:00:00 AM,17/02/2015 9:00,38.15,39.79,3,7.335
17/02/2015,9:30:00 AM,17/02/2015 9:30,39.36,40.03,3.335,8.335
17/02/2015,10:00:00 AM,17/02/2015 10:00,41.96,42.85,3.585,8.835
17/02/2015,10:30:00 AM,17/02/2015 10:30,38.11,37.61,2.5,11.085
17/02/2015,11:00:00 AM,17/02/2015 11:00,39.14,38.07,1.915,12.335
17/02/2015,11:30:00 AM,17/02/2015 11:30,38.45,37.32,1.585,10.665
17/02/2015,12:00:00 PM,17/02/2015 12:00,39.58,39.09,0.665,9
17/02/2015,12:30:00 PM,17/02/2015 12:30,42.24,42.33,0.085,11.5
17/02/2015,1:00:00 PM,17/02/2015 13:00,46.13,42.47,0.165,20.5
17/02/2015,1:30:00 PM,17/02/2015 13:30,41.96,41.86,0,19.335
17/02/2015,2:00:00 PM,17/02/2015 14:00,42.3,43.11,0,16.915
17/02/2015,2:30:00 PM,17/02/2015 14:30,41.96,39.57,0,17.085
17/02/2015,3:00:00 PM,17/02/2015 15:00,41.96,35.41,0,19.665
17/02/2015,3:30:00 PM,17/02/2015 15:30,41.96,36.21,0.665,19.165
17/02/2015,4:00:00 PM,17/02/2015 16:00,42.56,38.02,4.5,15.5
17/02/2015,4:30:00 PM,17/02/2015 16:30,49.16,41.01,5.335,19.5
17/02/2015,5:00:00 PM,17/02/2015 17:00,43.92,36.67,8.585,17.915
17/02/2015,5:30:00 PM,17/02/2015 17:30,37.65,34.05,8,15.165
17/02/2015,6:00:00 PM,17/02/2015 18:00,33.73,29.1,4.5,19.165
17/02/2015,6:30:00 PM,17/02/2015 18:30,35.14,32.17,4.835,23.165
17/02/2015,7:00:00 PM,17/02/2015 19:00,36.55,33.59,3.335,23.165
17/02/2015,7:30:00 PM,17/02/2015 19:30,46.32,40.57,0.165,18.5
17/02/2015,8:00:00 PM,17/02/2015 20:00,35.95,34.16,0,18.75
17/02/2015,8:30:00 PM,17/02/2015 20:30,33.72,31.18,0,16.335
17/02/2015,9:00:00 PM,17/02/2015 21:00,32.09,29.15,2.165,15
17/02/2015,9:30:00 PM,17/02/2015 21:30,31.95,28.43,7.75,16.75
17/02/2015,10:00:00 PM,17/02/2015 22:00,30.68,26.13,10.165,16.915
17/02/2015,10:30:00 PM,17/02/2015 22:30,33.48,26.34,8.415,17.415
17/02/2015,11:00:00 PM,17/02/2015 23:00,33.31,25.93,8.5,17.25
17/02/2015,11:30:00 PM,17/02/2015 23:30,32.83,27.56,7.915,14.665
18/02/2015,12:00:00 AM,18/02/2015 0:00,32.96,29.15,9.165,15.165
18/02/2015,12:30:00 AM,18/02/2015 0:30,28.57,24.19,9.915,17.585
18/02/2015,1:00:00 AM,18/02/2015 1:00,27.7,22.17,10,18.415
18/02/2015,1:30:00 AM,18/02/2015 1:30,27.19,21.87,11.75,13
18/02/2015,2:00:00 AM,18/02/2015 2:00,27.96,22.06,12.915,15.335
18/02/2015,2:30:00 AM,18/02/2015 2:30,28.02,21.87,12.585,11.085
18/02/2015,3:00:00 AM,18/02/2015 3:00,27.99,21.64,13.75,12
18/02/2015,3:30:00 AM,18/02/2015 3:30,27.92,16.62,12.165,12.415
18/02/2015,4:00:00 AM,18/02/2015 4:00,27.96,13.55,11.165,8.585
18/02/2015,4:30:00 AM,18/02/2015 4:30,28.91,16.09,9.915,7.5
18/02/2015,5:00:00 AM,18/02/2015 5:00,28.16,20.13,9.5,10.75
18/02/2015,5:30:00 AM,18/02/2015 5:30,33.6,26.4,7.915,12
18/02/2015,6:00:00 AM,18/02/2015 6:00,33.52,31.14,9.165,13.835
18/02/2015,6:30:00 AM,18/02/2015 6:30,33.68,33.37,8.25,18.5
18/02/2015,7:00:00 AM,18/02/2015 7:00,41.94,42.35,6.75,16.665
18/02/2015,7:30:00 AM,18/02/2015 7:30,34.84,34.77,5.415,23.085
18/02/2015,8:00:00 AM,18/02/2015 8:00,35.93,36.02,3.915,19.25
18/02/2015,8:30:00 AM,18/02/2015 8:30,36.2,35.82,3.085,20
18/02/2015,9:00:00 AM,18/02/2015 9:00,36.7,35.77,2.5,33
18/02/2015,9:30:00 AM,18/02/2015 9:30,37.04,35.78,2.25,27.665
18/02/2015,10:00:00 AM,18/02/2015 10:00,36.15,35.18,1.165,26.5
18/02/2015,10:30:00 AM,18/02/2015 10:30,37.8,37.61,0.75,19.415
18/02/2015,11:00:00 AM,18/02/2015 11:00,46.64,44.51,0.415,18.25
18/02/2015,11:30:00 AM,18/02/2015 11:30,46.74,44.31,0.165,19.085
18/02/2015,12:00:00 PM,18/02/2015 12:00,40.45,39.88,0.085,21.915
18/02/2015,12:30:00 PM,18/02/2015 12:30,40.23,40.91,0.085,21.835
18/02/2015,1:00:00 PM,18/02/2015 13:00,40.65,40.57,0.335,23.25
18/02/2015,1:30:00 PM,18/02/2015 13:30,40.3,40.39,1,25.835
18/02/2015,2:00:00 PM,18/02/2015 14:00,42.01,41.96,2,31
18/02/2015,2:30:00 PM,18/02/2015 14:30,40.53,39.26,3.5,33.415
18/02/2015,3:00:00 PM,18/02/2015 15:00,44.87,39.33,5.75,36.585
18/02/2015,3:30:00 PM,18/02/2015 15:30,41.14,42.01,5.835,45.085
18/02/2015,4:00:00 PM,18/02/2015 16:00,41.68,46.73,5.665,51.085
18/02/2015,4:30:00 PM,18/02/2015 16:30,37.84,39.98,9.915,56.335
18/02/2015,5:00:00 PM,18/02/2015 17:00,36.55,40.48,12.085,61
18/02/2015,5:30:00 PM,18/02/2015 17:30,32.02,35.99,13.25,63.25
18/02/2015,6:00:00 PM,18/02/2015 18:00,33.47,32.81,17.835,65.335
18/02/2015,6:30:00 PM,18/02/2015 18:30,33.21,37.31,19.665,65.835
18/02/2015,7:00:00 PM,18/02/2015 19:00,41.1,39.35,19.75,63.585
18/02/2015,7:30:00 PM,18/02/2015 19:30,47.46,42.95,21.25,61.915
18/02/2015,8:00:00 PM,18/02/2015 20:00,43.98,41.22,19.665,66.085
18/02/2015,8:30:00 PM,18/02/2015 20:30,32.71,31.94,18.835,67.585
18/02/2015,9:00:00 PM,18/02/2015 21:00,29.83,28.29,19.085,63.75
18/02/2015,9:30:00 PM,18/02/2015 21:30,30.82,27.88,19.165,63.665
18/02/2015,10:00:00 PM,18/02/2015 22:00,28.66,24.6,19.665,58.335
18/02/2015,10:30:00 PM,18/02/2015 22:30,31.1,24.64,18.75,53.165
18/02/2015,11:00:00 PM,18/02/2015 23:00,31.36,25.51,18.5,46
18/02/2015,11:30:00 PM,18/02/2015 23:30,31.73,26.61,18.835,44.835
19/02/2015,12:00:00 AM,19/02/2015 0:00,32.08,29.16,20.5,49.665
19/02/2015,12:30:00 AM,19/02/2015 0:30,29.66,25.38,20.585,52.5
19/02/2015,1:00:00 AM,19/02/2015 1:00,29.43,25.21,19.335,45.5
19/02/2015,1:30:00 AM,19/02/2015 1:30,28.42,23.95,18.915,43.335
19/02/2015,2:00:00 AM,19/02/2015 2:00,27.57,22.93,16.915,38.835
19/02/2015,2:30:00 AM,19/02/2015 2:30,28,23.16,14.835,35.415
19/02/2015,3:00:00 AM,19/02/2015 3:00,28.05,23.05,15.085,36.085
19/02/2015,3:30:00 AM,19/02/2015 3:30,28.04,23.1,13.835,33.5
19/02/2015,4:00:00 AM,19/02/2015 4:00,28.06,23.1,13.25,33.415
19/02/2015,4:30:00 AM,19/02/2015 4:30,31.49,25.8,13.335,28.085
19/02/2015,5:00:00 AM,19/02/2015 5:00,32.36,26.56,13.835,19.165
19/02/2015,5:30:00 AM,19/02/2015 5:30,40.74,35.59,15.915,15.915
19/02/2015,6:00:00 AM,19/02/2015 6:00,38.29,36.76,16.085,14.165
19/02/2015,6:30:00 AM,19/02/2015 6:30,37.03,38.48,12.915,12.085
19/02/2015,7:00:00 AM,19/02/2015 7:00,41.14,43.9,10.75,17.165
19/02/2015,7:30:00 AM,19/02/2015 7:30,38.04,40.1,10.415,18.085
19/02/2015,8:00:00 AM,19/02/2015 8:00,37.96,40.46,10.415,16.585
19/02/2015,8:30:00 AM,19/02/2015 8:30,38.09,41.03,9.585,20.5
19/02/2015,9:00:00 AM,19/02/2015 9:00,38.04,42.7,10.5,16.585
19/02/2015,9:30:00 AM,19/02/2015 9:30,37.86,43.83,9.25,11.165
19/02/2015,10:00:00 AM,19/02/2015 10:00,39.36,44.34,7.75,5.665
19/02/2015,10:30:00 AM,19/02/2015 10:30,36.55,42.73,6.665,1.085
19/02/2015,11:00:00 AM,19/02/2015 11:00,44.12,46.46,3.585,-0.5
19/02/2015,11:30:00 AM,19/02/2015 11:30,44.5,46.32,0.5,-0.5
19/02/2015,12:00:00 PM,19/02/2015 12:00,51.83,52.94,0,-0.5
19/02/2015,12:30:00 PM,19/02/2015 12:30,44.33,48.48,0,2.25
19/02/2015,1:00:00 PM,19/02/2015 13:00,50.3,55.05,0,6
19/02/2015,1:30:00 PM,19/02/2015 13:30,51.15,54.99,0,9.085
19/02/2015,2:00:00 PM,19/02/2015 14:00,41.77,54.99,0.165,12.665
19/02/2015,2:30:00 PM,19/02/2015 14:30,42.07,54.99,0,7.085
19/02/2015,3:00:00 PM,19/02/2015 15:00,45.26,55.04,0.165,5
19/02/2015,3:30:00 PM,19/02/2015 15:30,41.91,54.99,1.5,3.915
19/02/2015,4:00:00 PM,19/02/2015 16:00,40.58,54.99,1.75,5
19/02/2015,4:30:00 PM,19/02/2015 16:30,43.55,78.53,3.585,7
19/02/2015,5:00:00 PM,19/02/2015 17:00,46.68,166.45,5.25,6.165
19/02/2015,5:30:00 PM,19/02/2015 17:30,40.33,241.05,8.165,5.665
19/02/2015,6:00:00 PM,19/02/2015 18:00,35.63,204.55,14.75,4.75
19/02/2015,6:30:00 PM,19/02/2015 18:30,33.12,212.6,18,4.5
19/02/2015,7:00:00 PM,19/02/2015 19:00,36.91,54.99,18.415,10.335
19/02/2015,7:30:00 PM,19/02/2015 19:30,36.34,54.99,18.835,13.165
19/02/2015,8:00:00 PM,19/02/2015 20:00,34.84,48.71,17.085,15.085
19/02/2015,8:30:00 PM,19/02/2015 20:30,36.1,45.65,17.335,21.835
19/02/2015,9:00:00 PM,19/02/2015 21:00,32.64,43.11,14.5,23.585
19/02/2015,9:30:00 PM,19/02/2015 21:30,32.55,39.82,16.25,19
19/02/2015,10:00:00 PM,19/02/2015 22:00,30.2,34.31,14.335,14.5
19/02/2015,10:30:00 PM,19/02/2015 22:30,30.78,31.74,13.415,9.835
19/02/2015,11:00:00 PM,19/02/2015 23:00,31.61,29.12,12.665,10.335
19/02/2015,11:30:00 PM,19/02/2015 23:30,31.7,31.45,14.085,9.415
20/02/2015,12:00:00 AM,20/02/2015 0:00,30.5,31.99,12.835,12.165
20/02/2015,12:30:00 AM,20/02/2015 0:30,28.74,25.4,7.165,7.915
20/02/2015,1:00:00 AM,20/02/2015 1:00,28.39,24.78,9.335,2.665
20/02/2015,1:30:00 AM,20/02/2015 1:30,27.98,24.01,9.165,5.335
20/02/2015,2:00:00 AM,20/02/2015 2:00,27.93,23.83,8.915,5.335
20/02/2015,2:30:00 AM,20/02/2015 2:30,27.96,23.78,8.5,2.665
20/02/2015,3:00:00 AM,20/02/2015 3:00,28.01,24.4,8.085,4.585
20/02/2015,3:30:00 AM,20/02/2015 3:30,28.02,24.47,7.335,7.915
20/02/2015,4:00:00 AM,20/02/2015 4:00,28.8,24.92,7,12.25
20/02/2015,4:30:00 AM,20/02/2015 4:30,31.46,27.65,6.5,13.915
20/02/2015,5:00:00 AM,20/02/2015 5:00,37.33,39.26,5.915,8
20/02/2015,5:30:00 AM,20/02/2015 5:30,41.23,44.23,3.835,5.335
20/02/2015,6:00:00 AM,20/02/2015 6:00,39.47,45.14,4.415,5.5
20/02/2015,6:30:00 AM,20/02/2015 6:30,39.33,47.89,4.415,5.335
20/02/2015,7:00:00 AM,20/02/2015 7:00,38.25,51.02,5.335,10.665
20/02/2015,7:30:00 AM,20/02/2015 7:30,35.58,52.33,2.75,13.915
20/02/2015,8:00:00 AM,20/02/2015 8:00,39.18,54.99,2.165,17.415
20/02/2015,8:30:00 AM,20/02/2015 8:30,40.98,55.16,1.665,19.335
20/02/2015,9:00:00 AM,20/02/2015 9:00,43.31,58.28,0.335,19.165
20/02/2015,9:30:00 AM,20/02/2015 9:30,42.74,154.21,0,20.585
20/02/2015,10:00:00 AM,20/02/2015 10:00,47.77,52.46,0,25.335
20/02/2015,10:30:00 AM,20/02/2015 10:30,50.11,55.81,0,24.665
20/02/2015,11:00:00 AM,20/02/2015 11:00,50.2,54.25,0,25.085
20/02/2015,11:30:00 AM,20/02/2015 11:30,46.88,52.98,0,24.335
20/02/2015,12:00:00 PM,20/02/2015 12:00,44.84,53.11,0.085,21.085
20/02/2015,12:30:00 PM,20/02/2015 12:30,37.39,54.05,1,23
20/02/2015,1:00:00 PM,20/02/2015 13:00,38.77,54.99,2.335,17.415
20/02/2015,1:30:00 PM,20/02/2015 13:30,38.24,187.02,3.085,17
20/02/2015,2:00:00 PM,20/02/2015 14:00,35.96,95.83,3.75,16.915
20/02/2015,2:30:00 PM,20/02/2015 14:30,36.4,54.99,3.75,17.085
20/02/2015,3:00:00 PM,20/02/2015 15:00,35.6,54.99,5.085,19.335
20/02/2015,3:30:00 PM,20/02/2015 15:30,37.03,55.02,6.25,17.25
20/02/2015,4:00:00 PM,20/02/2015 16:00,36.63,135.42,6.915,19.585
20/02/2015,4:30:00 PM,20/02/2015 16:30,40.13,55.1,7,22.085
20/02/2015,5:00:00 PM,20/02/2015 17:00,37.18,54.99,8.75,19.25
20/02/2015,5:30:00 PM,20/02/2015 17:30,34.89,54.99,7.915,19.915
20/02/2015,6:00:00 PM,20/02/2015 18:00,34.89,54.99,9.585,18.415
20/02/2015,6:30:00 PM,20/02/2015 18:30,35.59,54.99,9.665,26.085
20/02/2015,7:00:00 PM,20/02/2015 19:00,35.01,54.99,9.5,25.915
20/02/2015,7:30:00 PM,20/02/2015 19:30,35.37,54.82,8.75,27
20/02/2015,8:00:00 PM,20/02/2015 20:00,33.58,54.99,6.75,34.415
20/02/2015,8:30:00 PM,20/02/2015 20:30,32.77,51.99,7.915,40.665
20/02/2015,9:00:00 PM,20/02/2015 21:00,31.48,45.65,8.085,46.415
20/02/2015,9:30:00 PM,20/02/2015 21:30,31.27,38.56,5.75,47
20/02/2015,10:00:00 PM,20/02/2015 22:00,30.22,34.52,5.835,42.915
20/02/2015,10:30:00 PM,20/02/2015 22:30,31.18,33.13,8.415,41
20/02/2015,11:00:00 PM,20/02/2015 23:00,32.15,30.28,5.915,39
20/02/2015,11:30:00 PM,20/02/2015 23:30,32.18,29.35,10,42.335
21/02/2015,12:00:00 AM,21/02/2015 0:00,29.32,28.43,9.165,45.415
21/02/2015,12:30:00 AM,21/02/2015 0:30,29.31,26.15,6.165,36.665
21/02/2015,1:00:00 AM,21/02/2015 1:00,28.05,24.25,5.835,37.835
21/02/2015,1:30:00 AM,21/02/2015 1:30,26.29,21.88,5.75,38.915
21/02/2015,2:00:00 AM,21/02/2015 2:00,20.78,17.42,5.415,35.415
21/02/2015,2:30:00 AM,21/02/2015 2:30,18.99,15.83,6.25,26.75
21/02/2015,3:00:00 AM,21/02/2015 3:00,19.58,16.98,7.25,22.915
21/02/2015,3:30:00 AM,21/02/2015 3:30,18.71,16.25,7.835,21.25
21/02/2015,4:00:00 AM,21/02/2015 4:00,18.7,16.14,8.25,18
21/02/2015,4:30:00 AM,21/02/2015 4:30,18.96,17.38,6.75,14.165
21/02/2015,5:00:00 AM,21/02/2015 5:00,18.65,16.83,10,11.585
21/02/2015,5:30:00 AM,21/02/2015 5:30,21.73,19.39,10.75,7
21/02/2015,6:00:00 AM,21/02/2015 6:00,18.96,16.77,11.335,8.335
21/02/2015,6:30:00 AM,21/02/2015 6:30,21.41,18.69,9.585,11.665
21/02/2015,7:00:00 AM,21/02/2015 7:00,27.09,24.19,8.415,12.085
21/02/2015,7:30:00 AM,21/02/2015 7:30,28.36,25.77,6.415,15.665
21/02/2015,8:00:00 AM,21/02/2015 8:00,29.49,28.11,4.915,19.25
21/02/2015,8:30:00 AM,21/02/2015 8:30,32.76,36.44,4.835,11.25
21/02/2015,9:00:00 AM,21/02/2015 9:00,33.79,41.52,6.25,2
21/02/2015,9:30:00 AM,21/02/2015 9:30,33.38,41.37,7,0.835
21/02/2015,10:00:00 AM,21/02/2015 10:00,34.71,44.32,8.585,2.585
21/02/2015,10:30:00 AM,21/02/2015 10:30,37.41,46.11,7.25,6.665
21/02/2015,11:00:00 AM,21/02/2015 11:00,38.32,46.15,7.835,15.25
21/02/2015,11:30:00 AM,21/02/2015 11:30,34.75,45.99,7.75,21.585
21/02/2015,12:00:00 PM,21/02/2015 12:00,35.08,52.03,8.415,23.5
21/02/2015,12:30:00 PM,21/02/2015 12:30,33.79,54.6,9.085,26
21/02/2015,1:00:00 PM,21/02/2015 13:00,34.4,54.99,11.915,23.085
21/02/2015,1:30:00 PM,21/02/2015 13:30,34.32,54.99,14.835,24.75
21/02/2015,2:00:00 PM,21/02/2015 14:00,37.64,54.99,15.585,33.25
21/02/2015,2:30:00 PM,21/02/2015 14:30,39.51,55.01,17.165,32.165
21/02/2015,3:00:00 PM,21/02/2015 15:00,41.96,56.65,16.75,37.75
21/02/2015,3:30:00 PM,21/02/2015 15:30,35.07,56.65,17.835,46.5
21/02/2015,4:00:00 PM,21/02/2015 16:00,38.98,161.12,19,41.415
21/02/2015,4:30:00 PM,21/02/2015 16:30,42.25,433.35,17.085,44.75
21/02/2015,5:00:00 PM,21/02/2015 17:00,41.94,237.92,18.165,54.085
21/02/2015,5:30:00 PM,21/02/2015 17:30,39.51,167.75,19.915,51.25
21/02/2015,6:00:00 PM,21/02/2015 18:00,37.18,63.62,19.335,30.915
21/02/2015,6:30:00 PM,21/02/2015 18:30,39.55,54.99,15.75,12.5
21/02/2015,7:00:00 PM,21/02/2015 19:00,41.19,54.99,10.835,6.335
21/02/2015,7:30:00 PM,21/02/2015 19:30,36.57,54.99,12.335,7.165
21/02/2015,8:00:00 PM,21/02/2015 20:00,34.45,55.02,10.835,7.25
